time,15ckp9a_an11_0922m,15ckp9a_an9_0377m,15ckp9a_an9_0672m,15ckp9a_lrcp_scal,15ckp9a_s37_0378m
2016-06-23 05:00:00,0.127,0.672,0.263,0.627,0.712
2016-06-23 06:00:00,0.127,0.672,0.263,0.63,0.712
2016-06-23 07:00:00,0.151,0.672,0.287,0.623,0.716
2016-06-23 08:00:00,0.127,0.672,0.287,0.627,0.704
2016-06-23 09:00:00,0.127,0.649,0.287,0.623,0.703
2016-06-23 10:00:00,0.127,0.672,0.287,0.62,0.705
2016-06-23 11:00:00,0.127,0.649,0.287,0.62,0.694
2016-06-23 12:00:00,0.127,0.649,0.287,0.62,0.7
2016-06-23 13:00:00,0.127,0.649,0.287,0.613,0.691
2016-06-23 14:00:00,0.127,0.649,0.287,0.61,0.693
2016-06-23 15:00:00,0.127,0.649,0.287,0.617,0.7
2016-06-23 16:00:00,0.127,0.672,0.263,0.62,0.708
2016-06-23 17:00:00,0.151,0.649,0.263,0.62,0.703
2016-06-23 18:00:00,0.104,0.649,0.263,0.613,0.695
2016-06-23 19:00:00,0.127,0.649,0.263,0.617,0.695
2016-06-23 20:00:00,0.127,0.649,0.263,0.62,0.701
2016-06-23 21:00:00,0.127,0.649,0.263,0.613,0.707
2016-06-23 22:00:00,0.104,0.649,0.263,0.617,0.703
2016-06-23 23:00:00,0.127,0.649,0.263,0.627,0.703
2016-06-24 00:00:00,0.127,0.672,0.263,0.623,0.704
2016-06-24 01:00:00,0.127,0.672,0.287,0.62,0.695
2016-06-24 02:00:00,0.151,0.649,0.287,0.62,0.685
2016-06-24 03:00:00,0.127,0.649,0.287,0.613,0.699
2016-06-24 04:00:00,0.104,0.649,0.263,0.61,0.698
2016-06-24 05:00:00,0.104,0.649,0.263,0.603,0.685
2016-06-24 06:00:00,0.08,0.649,0.263,0.607,0.681
2016-06-24 07:00:00,0.08,0.649,0.263,0.617,0.69
2016-06-24 08:00:00,0.08,0.672,0.239,0.633,0.709
2016-06-24 09:00:00,0.08,0.672,0.239,0.633,0.723
2016-06-24 10:00:00,0.056,0.649,0.239,0.637,0.704
2016-06-24 11:00:00,0.08,0.672,0.287,0.64,0.72
2016-06-24 12:00:00,0.08,0.696,0.287,0.64,0.718
2016-06-24 13:00:00,0.08,0.696,0.287,0.633,0.726
2016-06-24 14:00:00,0.08,0.672,0.287,0.623,0.721
2016-06-24 15:00:00,0.08,0.649,0.287,0.627,0.706
2016-06-24 16:00:00,0.08,0.649,0.287,0.63,0.7
2016-06-24 17:00:00,0.056,0.649,0.287,0.623,0.693
2016-06-24 18:00:00,0.056,0.649,0.287,0.613,0.692
2016-06-24 19:00:00,0.056,0.649,0.287,0.61,0.697
2016-06-24 20:00:00,0.08,0.649,0.31,0.61,0.695
2016-06-24 21:00:00,0.056,0.649,0.31,0.617,0.699
2016-06-24 22:00:00,0.08,0.649,0.31,0.62,0.7
2016-06-24 23:00:00,0.08,0.672,0.31,0.62,0.708
2016-06-25 00:00:00,0.08,0.649,0.31,0.613,0.697
2016-06-25 01:00:00,0.08,0.649,0.31,0.61,0.696
2016-06-25 02:00:00,0.08,0.649,0.31,0.61,0.689
2016-06-25 03:00:00,0.08,0.649,0.334,0.617,0.699
2016-06-25 04:00:00,0.08,0.649,0.334,0.613,0.696
2016-06-25 05:00:00,0.08,0.649,0.334,0.61,0.696
2016-06-25 06:00:00,0.08,0.649,0.334,0.61,0.696
2016-06-25 07:00:00,0.08,0.649,0.334,0.617,0.699
2016-06-25 08:00:00,0.104,0.649,0.334,0.613,0.694
2016-06-25 09:00:00,0.08,0.649,0.334,0.61,0.698
2016-06-25 10:00:00,0.08,0.649,0.334,0.61,0.7
2016-06-25 11:00:00,0.056,0.649,0.334,0.61,0.695
2016-06-25 12:00:00,0.08,0.649,0.334,0.61,0.689
2016-06-25 13:00:00,0.08,0.649,0.334,0.61,0.698
2016-06-25 14:00:00,0.056,0.649,0.334,0.61,0.696
2016-06-25 15:00:00,0.056,0.649,0.334,0.617,0.702
2016-06-25 16:00:00,0.056,0.649,0.334,0.613,0.702
2016-06-25 17:00:00,0.056,0.649,0.334,0.617,0.705
2016-06-25 18:00:00,0.056,0.672,0.31,0.62,0.711
2016-06-25 19:00:00,0.033,0.672,0.31,0.627,0.709
2016-06-25 20:00:00,0.033,0.672,0.31,0.63,0.706
2016-06-25 21:00:00,0.033,0.649,0.31,0.623,0.7
2016-06-25 22:00:00,0.033,0.649,0.31,0.613,0.702
2016-06-25 23:00:00,0.033,0.649,0.31,0.61,0.694
2016-06-26 00:00:00,0.056,0.649,0.31,0.61,0.698
2016-06-26 01:00:00,0.033,0.649,0.31,0.61,0.695
2016-06-26 02:00:00,0.033,0.649,0.31,0.617,0.696
2016-06-26 03:00:00,0.033,0.649,0.334,0.613,0.695
2016-06-26 04:00:00,0.033,0.649,0.31,0.61,0.692
2016-06-26 05:00:00,0.009,0.649,0.31,0.61,0.691
2016-06-26 06:00:00,0.033,0.649,0.31,0.61,0.688
2016-06-26 07:00:00,0.033,0.649,0.31,0.61,0.687
2016-06-26 08:00:00,0.033,0.649,0.287,0.61,0.693
2016-06-26 09:00:00,0.033,0.649,0.287,0.617,0.699
2016-06-26 10:00:00,0.033,0.672,0.287,0.633,0.701
2016-06-26 11:00:00,0.033,0.672,0.287,0.633,0.71
2016-06-26 12:00:00,0.056,0.672,0.31,0.623,0.708
2016-06-26 13:00:00,0.056,0.649,0.31,0.62,0.694
2016-06-26 14:00:00,0.056,0.649,0.31,0.62,0.706
2016-06-26 15:00:00,0.08,0.672,0.31,0.62,0.705
2016-06-26 16:00:00,0.033,0.649,0.31,0.62,0.694
2016-06-26 17:00:00,0.056,0.649,0.287,0.613,0.698
2016-06-26 18:00:00,0.056,0.649,0.31,0.61,0.695
2016-06-26 19:00:00,0.056,0.649,0.31,0.61,0.697
2016-06-26 20:00:00,0.056,0.649,0.287,0.61,0.697
2016-06-26 21:00:00,0.056,0.649,0.31,0.61,0.697
2016-06-26 22:00:00,0.056,0.649,0.31,0.61,0.692
2016-06-26 23:00:00,0.033,0.649,0.31,0.61,0.695
2016-06-27 00:00:00,0.033,0.649,0.31,0.603,0.696
2016-06-27 01:00:00,0.056,0.649,0.287,0.6,0.692
2016-06-27 02:00:00,0.056,0.649,0.287,0.593,0.688
2016-06-27 03:00:00,0.056,0.625,0.287,0.603,0.673
2016-06-27 04:00:00,0.056,0.649,0.287,0.603,0.689
2016-06-27 05:00:00,0.08,0.649,0.287,0.6,0.685
2016-06-27 06:00:00,0.056,0.625,0.287,0.6,0.672
2016-06-27 07:00:00,0.033,0.649,0.31,0.6,0.68
2016-06-27 08:00:00,0.033,0.649,0.287,0.607,0.684
2016-06-27 09:00:00,0.056,0.649,0.263,0.61,0.696
2016-06-27 10:00:00,0.033,0.649,0.287,0.61,0.69
2016-06-27 11:00:00,0.033,0.649,0.287,0.603,0.69
2016-06-27 12:00:00,0.033,0.649,0.287,0.6,0.688
2016-06-27 13:00:00,0.033,0.649,0.287,0.607,0.689
2016-06-27 14:00:00,0.056,0.649,0.263,0.603,0.695
2016-06-27 15:00:00,0.056,0.649,0.287,0.607,0.68
2016-06-27 16:00:00,0.056,0.649,0.287,0.603,0.692
2016-06-27 17:00:00,0.056,0.649,0.287,0.6,0.687
2016-06-27 18:00:00,0.056,0.649,0.287,0.6,0.686
2016-06-27 19:00:00,0.08,0.649,0.287,0.6,0.691
2016-06-27 20:00:00,0.08,0.649,0.287,0.607,0.69
2016-06-27 21:00:00,0.08,0.649,0.287,0.617,0.689
2016-06-27 22:00:00,0.08,0.672,0.287,0.613,0.709
2016-06-27 23:00:00,0.08,0.649,0.287,0.61,0.691
2016-06-28 00:00:00,0.104,0.649,0.287,0.603,0.691
2016-06-28 01:00:00,0.104,0.649,0.287,0.6,0.683
2016-06-28 02:00:00,0.104,0.649,0.263,0.6,0.682
2016-06-28 03:00:00,0.104,0.649,0.263,0.613,0.692
2016-06-28 04:00:00,0.127,0.649,0.239,0.62,0.697
2016-06-28 05:00:00,0.127,0.649,0.263,0.613,0.7
2016-06-28 06:00:00,0.127,0.649,0.239,0.61,0.691
2016-06-28 07:00:00,0.127,0.649,0.239,0.61,0.695
2016-06-28 08:00:00,0.127,0.649,0.263,0.623,0.684
2016-06-28 09:00:00,0.127,0.649,0.239,0.617,0.695
2016-06-28 10:00:00,0.127,0.649,0.263,0.61,0.69
2016-06-28 11:00:00,0.127,0.649,0.263,0.603,0.694
2016-06-28 12:00:00,0.127,0.649,0.239,0.607,0.694
2016-06-28 13:00:00,0.127,0.649,0.263,0.61,0.695
2016-06-28 14:00:00,0.127,0.672,0.263,0.617,0.702
2016-06-28 15:00:00,0.104,0.649,0.263,0.613,0.694
2016-06-28 16:00:00,0.104,0.649,0.239,0.617,0.689
2016-06-28 17:00:00,0.127,0.649,0.263,0.613,0.7
2016-06-28 18:00:00,0.104,0.649,0.263,0.61,0.696
2016-06-28 19:00:00,0.104,0.649,0.263,0.617,0.689
2016-06-28 20:00:00,0.104,0.672,0.263,0.62,0.71
2016-06-28 21:00:00,0.104,0.649,0.239,0.62,0.698
2016-06-28 22:00:00,0.08,0.672,0.239,0.627,0.705
2016-06-28 23:00:00,0.104,0.672,0.239,0.63,0.709
2016-06-29 00:00:00,0.104,0.672,0.239,0.623,0.713
2016-06-29 01:00:00,0.104,0.672,0.239,0.62,0.707
2016-06-29 02:00:00,0.127,0.672,0.239,0.62,0.708
2016-06-29 03:00:00,0.127,0.672,0.239,0.62,0.706
2016-06-29 04:00:00,0.104,0.649,0.239,0.613,0.694
2016-06-29 05:00:00,0.08,0.649,0.239,0.61,0.695
2016-06-29 06:00:00,0.104,0.649,0.239,0.61,0.689
2016-06-29 07:00:00,0.08,0.649,0.239,0.61,0.687
2016-06-29 08:00:00,0.08,0.649,0.216,0.61,0.699
2016-06-29 09:00:00,0.104,0.649,0.239,0.61,0.695
2016-06-29 10:00:00,0.104,0.649,0.239,0.603,0.688
2016-06-29 11:00:00,0.104,0.649,0.239,0.607,0.685
2016-06-29 12:00:00,0.127,0.649,0.239,0.61,0.693
2016-06-29 13:00:00,0.127,0.649,0.239,0.61,0.691
2016-06-29 14:00:00,0.127,0.649,0.239,0.61,0.697
2016-06-29 15:00:00,0.127,0.649,0.239,0.603,0.688
2016-06-29 16:00:00,0.151,0.649,0.239,0.607,0.685
2016-06-29 17:00:00,0.151,0.649,0.239,0.617,0.7
2016-06-29 18:00:00,0.127,0.649,0.239,0.62,0.701
2016-06-29 19:00:00,0.127,0.649,0.239,0.62,0.704
2016-06-29 20:00:00,0.151,0.672,0.239,0.62,0.713
2016-06-29 21:00:00,0.127,0.672,0.263,0.62,0.715
2016-06-29 22:00:00,0.08,0.672,0.287,0.613,0.709
2016-06-29 23:00:00,0.056,0.649,0.239,0.617,0.697
2016-06-30 00:00:00,0.104,0.649,0.263,0.62,0.693
2016-06-30 01:00:00,0.08,0.649,0.263,0.613,0.695
2016-06-30 02:00:00,0.08,0.649,0.239,0.61,0.701
2016-06-30 03:00:00,0.08,0.649,0.239,0.597,0.686
2016-06-30 04:00:00,0.08,0.649,0.263,0.603,0.681
2016-06-30 05:00:00,0.104,0.649,0.287,0.61,0.698
2016-06-30 06:00:00,0.127,0.649,0.287,0.617,0.694
2016-06-30 07:00:00,0.104,0.672,0.263,0.627,0.707
2016-06-30 08:00:00,0.104,0.649,0.287,0.637,0.704
2016-06-30 09:00:00,0.104,0.649,0.31,0.633,0.703
2016-06-30 10:00:00,0.104,0.672,0.287,0.643,0.707
2016-06-30 11:00:00,0.104,0.696,0.31,0.657,0.733
2016-06-30 12:00:00,0.08,0.696,0.31,0.66,0.734
2016-06-30 13:00:00,0.104,0.696,0.31,0.627,0.738
2016-06-30 14:00:00,0.08,0.625,0.31,0.597,0.671
2016-06-30 15:00:00,0.08,0.625,0.31,0.59,0.67
2016-06-30 16:00:00,0.08,0.625,0.334,0.59,0.681
2016-06-30 17:00:00,0.08,0.625,0.334,0.59,0.679
2016-06-30 18:00:00,0.08,0.649,0.31,0.597,0.68
2016-06-30 19:00:00,0.104,0.649,0.31,0.62,0.694
2016-06-30 20:00:00,0.104,0.672,0.287,0.623,0.72
2016-06-30 21:00:00,0.104,0.649,0.287,0.627,0.699
2016-06-30 22:00:00,0.127,0.696,0.287,0.637,0.728
2016-06-30 23:00:00,0.127,0.696,0.31,0.64,0.727
2016-07-01 00:00:00,0.127,0.696,0.31,0.64,0.732
2016-07-01 01:00:00,0.127,0.696,0.287,0.64,0.728
2016-07-01 02:00:00,0.127,0.672,0.287,0.64,0.72
2016-07-01 03:00:00,0.127,0.672,0.287,0.64,0.725
2016-07-01 04:00:00,0.127,0.696,0.31,0.64,0.734
2016-07-01 05:00:00,0.127,0.696,0.31,0.64,0.747
2016-07-01 06:00:00,0.127,0.696,0.31,0.64,0.729
2016-07-01 07:00:00,0.127,0.672,0.334,0.633,0.715
2016-07-01 08:00:00,0.127,0.672,0.334,0.63,0.719
2016-07-01 09:00:00,0.127,0.672,0.31,0.63,0.722
2016-07-01 10:00:00,0.127,0.672,0.31,0.63,0.721
2016-07-01 11:00:00,0.127,0.672,0.31,0.623,0.72
2016-07-01 12:00:00,0.127,0.672,0.31,0.627,0.711
2016-07-01 13:00:00,0.127,0.672,0.31,0.637,0.72
2016-07-01 14:00:00,0.127,0.696,0.287,0.653,0.735
2016-07-01 15:00:00,0.104,0.719,0.287,0.66,0.752
2016-07-01 16:00:00,0.104,0.696,0.287,0.653,0.737
2016-07-01 17:00:00,0.127,0.696,0.287,0.643,0.729
2016-07-01 18:00:00,0.104,0.696,0.287,0.647,0.721
2016-07-01 19:00:00,0.127,0.696,0.31,0.657,0.726
2016-07-01 20:00:00,0.127,0.696,0.31,0.653,0.735
2016-07-01 21:00:00,0.127,0.696,0.31,0.643,0.726
2016-07-01 22:00:00,0.127,0.672,0.31,0.633,0.712
2016-07-01 23:00:00,0.104,0.672,0.31,0.643,0.716
2016-07-02 00:00:00,0.104,0.696,0.31,0.657,0.732
2016-07-02 01:00:00,0.104,0.696,0.31,0.653,0.725
2016-07-02 02:00:00,0.127,0.672,0.31,0.65,0.721
2016-07-02 03:00:00,0.127,0.696,0.287,0.65,0.732
2016-07-02 04:00:00,0.127,0.696,0.287,0.65,0.724
2016-07-02 05:00:00,0.127,0.672,0.287,0.637,0.723
2016-07-02 06:00:00,0.127,0.672,0.287,0.63,0.71
2016-07-02 07:00:00,0.127,0.649,0.31,0.61,0.691
2016-07-02 08:00:00,0.127,0.649,0.31,0.6,0.694
2016-07-02 09:00:00,0.127,0.649,0.287,0.6,0.694
2016-07-02 10:00:00,0.127,0.649,0.287,0.607,0.689
2016-07-02 11:00:00,0.151,0.649,0.287,0.617,0.696
2016-07-02 12:00:00,0.151,0.649,0.287,0.62,0.7
2016-07-02 13:00:00,0.151,0.649,0.287,0.62,0.7
2016-07-02 14:00:00,0.174,0.672,0.287,0.62,0.707
2016-07-02 15:00:00,0.174,0.672,0.287,0.627,0.699
2016-07-02 16:00:00,0.174,0.672,0.287,0.63,0.715
2016-07-02 17:00:00,0.127,0.672,0.263,0.63,0.721
2016-07-02 18:00:00,0.127,0.672,0.287,0.63,0.711
2016-07-02 19:00:00,0.127,0.672,0.263,0.63,0.721
2016-07-02 20:00:00,0.127,0.672,0.287,0.63,0.72
2016-07-02 21:00:00,0.104,0.672,0.287,0.637,0.714
2016-07-02 22:00:00,0.08,0.672,0.287,0.64,0.716
2016-07-02 23:00:00,0.104,0.672,0.287,0.633,0.714
2016-07-03 00:00:00,0.08,0.672,0.287,0.63,0.715
2016-07-03 01:00:00,0.08,0.672,0.263,0.623,0.714
2016-07-03 02:00:00,0.08,0.649,0.287,0.62,0.702
2016-07-03 03:00:00,0.104,0.649,0.287,0.62,0.697
2016-07-03 04:00:00,0.104,0.672,0.287,0.627,0.705
2016-07-03 05:00:00,0.104,0.672,0.287,0.643,0.722
2016-07-03 06:00:00,0.104,0.696,0.287,0.643,0.727
2016-07-03 07:00:00,0.104,0.696,0.31,0.64,0.727
2016-07-03 08:00:00,0.104,0.672,0.31,0.64,0.719
2016-07-03 09:00:00,0.08,0.672,0.287,0.64,0.72
2016-07-03 10:00:00,0.104,0.672,0.287,0.633,0.723
2016-07-03 11:00:00,0.08,0.672,0.287,0.63,0.71
2016-07-03 12:00:00,0.104,0.672,0.287,0.63,0.71
2016-07-03 13:00:00,0.08,0.672,0.287,0.63,0.712
2016-07-03 14:00:00,0.08,0.672,0.287,0.63,0.712
2016-07-03 15:00:00,0.056,0.672,0.287,0.63,0.716
2016-07-03 16:00:00,0.056,0.672,0.287,0.63,0.711
2016-07-03 17:00:00,0.056,0.672,0.287,0.63,0.714
2016-07-03 18:00:00,0.056,0.672,0.31,0.637,0.714
2016-07-03 19:00:00,0.08,0.672,0.31,0.64,0.724
2016-07-03 20:00:00,0.104,0.672,0.31,0.64,0.724
2016-07-03 21:00:00,0.104,0.696,0.287,0.64,0.726
2016-07-03 22:00:00,0.08,0.672,0.287,0.64,0.722
2016-07-03 23:00:00,0.08,0.696,0.287,0.64,0.72
2016-07-04 00:00:00,0.08,0.672,0.287,0.64,0.72
2016-07-04 01:00:00,0.104,0.672,0.31,0.633,0.717
2016-07-04 02:00:00,0.08,0.672,0.287,0.637,0.706
2016-07-04 03:00:00,0.08,0.696,0.31,0.64,0.728
2016-07-04 04:00:00,0.056,0.672,0.287,0.647,0.724
2016-07-04 05:00:00,0.08,0.696,0.287,0.65,0.728
2016-07-04 06:00:00,0.08,0.696,0.287,0.65,0.735
2016-07-04 07:00:00,0.104,0.672,0.263,0.637,0.723
2016-07-04 08:00:00,0.104,0.672,0.263,0.623,0.712
2016-07-04 09:00:00,0.08,0.649,0.287,0.62,0.704
2016-07-04 10:00:00,0.08,0.649,0.287,0.62,0.693
2016-07-04 11:00:00,0.08,0.649,0.31,0.613,0.697
2016-07-04 12:00:00,0.08,0.649,0.31,0.617,0.698
2016-07-04 13:00:00,0.08,0.649,0.31,0.62,0.702
2016-07-04 14:00:00,0.08,0.649,0.31,0.62,0.701
2016-07-04 15:00:00,0.104,0.672,0.287,0.627,0.706
2016-07-04 16:00:00,0.104,0.672,0.287,0.637,0.707
2016-07-04 17:00:00,0.104,0.672,0.287,0.64,0.722
2016-07-04 18:00:00,0.104,0.672,0.287,0.647,0.723
2016-07-04 19:00:00,0.127,0.649,0.287,0.637,0.712
2016-07-04 20:00:00,0.127,0.649,0.287,0.643,0.687
2016-07-04 21:00:00,0.151,0.672,0.287,0.663,0.704
2016-07-04 22:00:00,0.151,0.719,0.287,0.663,0.742
2016-07-04 23:00:00,0.127,0.672,0.287,0.653,0.725
2016-07-05 00:00:00,0.104,0.696,0.31,0.643,0.74
2016-07-05 01:00:00,0.08,0.672,0.287,0.64,0.717
2016-07-05 02:00:00,0.104,0.672,0.287,0.64,0.716
2016-07-05 03:00:00,0.104,0.672,0.287,0.633,0.719
2016-07-05 04:00:00,0.127,0.672,0.287,0.623,0.714
2016-07-05 05:00:00,0.151,0.672,0.31,0.62,0.707
2016-07-05 06:00:00,0.127,0.672,0.287,0.627,0.7
2016-07-05 07:00:00,0.151,0.672,0.31,0.623,0.704
2016-07-05 08:00:00,0.174,0.649,0.31,0.607,0.702
2016-07-05 09:00:00,0.174,0.649,0.31,0.6,0.675
2016-07-05 10:00:00,0.174,0.649,0.334,0.613,0.69
2016-07-05 11:00:00,0.174,0.672,0.334,0.62,0.708
2016-07-05 12:00:00,0.151,0.649,0.31,0.62,0.694
2016-07-05 13:00:00,0.174,0.649,0.31,0.62,0.7
2016-07-05 14:00:00,0.174,0.649,0.31,0.633,0.705
2016-07-05 15:00:00,0.151,0.696,0.31,0.633,0.729
2016-07-05 16:00:00,0.151,0.649,0.287,0.63,0.7
2016-07-05 17:00:00,0.151,0.672,0.31,0.637,0.7
2016-07-05 18:00:00,0.151,0.672,0.31,0.64,0.717
2016-07-05 19:00:00,0.198,0.696,0.287,0.64,0.725
2016-07-05 20:00:00,0.174,0.696,0.287,0.64,0.727
2016-07-05 21:00:00,0.174,0.696,0.287,0.647,0.73
2016-07-05 22:00:00,0.174,0.696,0.287,0.643,0.738
2016-07-05 23:00:00,0.174,0.672,0.263,0.64,0.724
2016-07-06 00:00:00,0.198,0.672,0.287,0.64,0.724
2016-07-06 01:00:00,0.198,0.696,0.287,0.64,0.732
2016-07-06 02:00:00,0.198,0.672,0.263,0.64,0.725
2016-07-06 03:00:00,0.198,0.672,0.239,0.633,0.729
2016-07-06 04:00:00,0.221,0.672,0.287,0.63,0.712
2016-07-06 05:00:00,0.221,0.672,0.239,0.623,0.716
2016-07-06 06:00:00,0.198,0.672,0.263,0.62,0.709
2016-07-06 07:00:00,0.221,0.649,0.31,0.613,0.702
2016-07-06 08:00:00,0.198,0.649,0.31,0.617,0.694
2016-07-06 09:00:00,0.198,0.649,0.31,0.62,0.702
2016-07-06 10:00:00,0.198,0.649,0.287,0.613,0.706
2016-07-06 11:00:00,0.198,0.649,0.31,0.617,0.702
2016-07-06 12:00:00,0.198,0.672,0.334,0.62,0.709
2016-07-06 13:00:00,0.198,0.672,0.31,0.627,0.712
2016-07-06 14:00:00,0.174,0.672,0.334,0.63,0.717
2016-07-06 15:00:00,0.174,0.672,0.31,0.63,0.718
2016-07-06 16:00:00,0.174,0.672,0.31,0.63,0.712
2016-07-06 17:00:00,0.174,0.672,0.31,0.617,0.712
2016-07-06 18:00:00,0.174,0.672,0.31,0.623,0.706
2016-07-06 19:00:00,0.151,0.672,0.31,0.623,0.713
2016-07-06 20:00:00,0.151,0.672,0.31,0.627,0.715
2016-07-06 21:00:00,0.151,0.672,0.31,0.63,0.717
2016-07-06 22:00:00,0.151,0.649,0.31,0.637,0.685
2016-07-06 23:00:00,0.151,0.672,0.31,0.64,0.719
2016-07-07 00:00:00,0.151,0.672,0.31,0.633,0.72
2016-07-07 01:00:00,0.151,0.672,0.31,0.623,0.726
2016-07-07 02:00:00,0.174,0.672,0.334,0.613,0.703
2016-07-07 03:00:00,0.174,0.649,0.334,0.61,0.69
2016-07-07 04:00:00,0.174,0.649,0.334,0.61,0.693
2016-07-07 05:00:00,0.174,0.649,0.334,0.617,0.677
2016-07-07 06:00:00,0.174,0.649,0.334,0.62,0.696
2016-07-07 07:00:00,0.151,0.672,0.334,0.62,0.699
2016-07-07 08:00:00,0.151,0.649,0.334,0.62,0.67
2016-07-07 09:00:00,0.174,0.672,0.334,0.62,0.713
2016-07-07 10:00:00,0.174,0.649,0.334,0.613,0.69
2016-07-07 11:00:00,0.174,0.649,0.357,0.61,0.688
2016-07-07 12:00:00,0.174,0.649,0.357,0.603,0.695
2016-07-07 13:00:00,0.151,0.649,0.357,0.6,0.671
2016-07-07 14:00:00,0.174,0.625,0.357,0.6,0.668
2016-07-07 15:00:00,0.151,0.602,0.381,0.607,0.655
2016-07-07 16:00:00,0.174,0.649,0.381,0.617,0.678
2016-07-07 17:00:00,0.174,0.672,0.357,0.62,0.706
2016-07-07 18:00:00,0.174,0.672,0.357,0.613,0.706
2016-07-07 19:00:00,0.174,0.649,0.357,0.61,0.69
2016-07-07 20:00:00,0.174,0.649,0.357,0.597,0.687
2016-07-07 21:00:00,0.174,0.625,0.334,0.597,0.68
2016-07-07 22:00:00,0.174,0.649,0.357,0.6,0.677
2016-07-07 23:00:00,0.174,0.625,0.357,0.593,0.673
2016-07-08 00:00:00,0.174,0.625,0.357,0.59,0.654
2016-07-08 01:00:00,0.174,0.625,0.357,0.583,0.66
2016-07-08 02:00:00,0.174,0.602,0.357,0.587,0.647
2016-07-08 03:00:00,0.174,0.625,0.357,0.603,0.665
2016-07-08 04:00:00,0.151,0.649,0.357,0.61,0.68
2016-07-08 05:00:00,0.151,0.649,0.334,0.617,0.69
2016-07-08 06:00:00,0.151,0.649,0.334,0.62,0.695
2016-07-08 07:00:00,0.151,0.649,0.334,0.613,0.705
2016-07-08 08:00:00,0.151,0.649,0.334,0.603,0.68
2016-07-08 09:00:00,0.151,0.625,0.334,0.593,0.679
2016-07-08 10:00:00,0.151,0.649,0.334,0.59,0.678
2016-07-08 11:00:00,0.151,0.625,0.357,0.59,0.679
2016-07-08 12:00:00,0.151,0.625,0.357,0.59,0.673
2016-07-08 13:00:00,0.151,0.625,0.357,0.59,0.674
2016-07-08 14:00:00,0.151,0.625,0.357,0.59,0.674
2016-07-08 15:00:00,0.151,0.625,0.357,0.597,0.673
2016-07-08 16:00:00,0.151,0.649,0.357,0.593,0.677
2016-07-08 17:00:00,0.151,0.625,0.357,0.59,0.677
2016-07-08 18:00:00,0.151,0.625,0.357,0.59,0.674
2016-07-08 19:00:00,0.151,0.649,0.357,0.59,0.673
2016-07-08 20:00:00,0.151,0.649,0.357,0.59,0.677
2016-07-08 21:00:00,0.151,0.625,0.357,0.59,0.672
2016-07-08 22:00:00,0.151,0.625,0.357,0.583,0.671
2016-07-08 23:00:00,0.151,0.625,0.357,0.58,0.662
2016-07-09 00:00:00,0.151,0.602,0.357,0.587,0.656
2016-07-09 01:00:00,0.151,0.625,0.381,0.59,0.671
2016-07-09 02:00:00,0.151,0.649,0.381,0.597,0.675
2016-07-09 03:00:00,0.151,0.649,0.381,0.6,0.679
2016-07-09 04:00:00,0.151,0.625,0.381,0.6,0.678
2016-07-09 05:00:00,0.151,0.625,0.357,0.593,0.672
2016-07-09 06:00:00,0.151,0.625,0.357,0.59,0.667
2016-07-09 07:00:00,0.127,0.625,0.357,0.583,0.668
2016-07-09 08:00:00,0.127,0.625,0.357,0.58,0.67
2016-07-09 09:00:00,0.151,0.625,0.357,0.58,0.666
2016-07-09 10:00:00,0.151,0.625,0.357,0.587,0.655
2016-07-09 11:00:00,0.127,0.625,0.357,0.59,0.675
2016-07-09 12:00:00,0.151,0.625,0.357,0.59,0.672
2016-07-09 13:00:00,0.151,0.649,0.357,0.597,0.68
2016-07-09 14:00:00,0.127,0.649,0.334,0.6,0.684
2016-07-09 15:00:00,0.104,0.625,0.334,0.593,0.677
2016-07-09 16:00:00,0.104,0.649,0.357,0.597,0.677
2016-07-09 17:00:00,0.104,0.649,0.357,0.6,0.682
2016-07-09 18:00:00,0.127,0.649,0.357,0.593,0.678
2016-07-09 19:00:00,0.104,0.625,0.334,0.597,0.671
2016-07-09 20:00:00,0.127,0.625,0.357,0.6,0.678
2016-07-09 21:00:00,0.127,0.649,0.357,0.607,0.686
2016-07-09 22:00:00,0.104,0.649,0.357,0.603,0.687
2016-07-09 23:00:00,0.104,0.649,0.357,0.6,0.678
2016-07-10 00:00:00,0.104,0.649,0.334,0.6,0.68
2016-07-10 01:00:00,0.104,0.625,0.334,0.6,0.678
2016-07-10 02:00:00,0.104,0.649,0.357,0.6,0.679
2016-07-10 03:00:00,0.104,0.625,0.334,0.607,0.674
2016-07-10 04:00:00,0.104,0.649,0.334,0.617,0.683
2016-07-10 05:00:00,0.104,0.649,0.357,0.62,0.696
2016-07-10 06:00:00,0.127,0.649,0.357,0.613,0.697
2016-07-10 07:00:00,0.104,0.649,0.357,0.617,0.689
2016-07-10 08:00:00,0.104,0.649,0.334,0.613,0.696
2016-07-10 09:00:00,0.08,0.649,0.334,0.61,0.688
2016-07-10 10:00:00,0.08,0.649,0.334,0.61,0.688
2016-07-10 11:00:00,0.08,0.649,0.334,0.61,0.672
2016-07-10 12:00:00,0.08,0.625,0.334,0.603,0.673
2016-07-10 13:00:00,0.104,0.649,0.334,0.607,0.679
2016-07-10 14:00:00,0.104,0.649,0.334,0.603,0.688
2016-07-10 15:00:00,0.104,0.649,0.334,0.6,0.68
2016-07-10 16:00:00,0.08,0.649,0.334,0.6,0.684
2016-07-10 17:00:00,0.08,0.649,0.334,0.6,0.687
2016-07-10 18:00:00,0.08,0.649,0.334,0.6,0.685
