time,24kum2a_an9_0005m,24kum2a_an9_0029m
2024-09-04 08:00:00,278.906,265.46
2024-09-04 09:00:00,278.753,264.652
2024-09-04 10:00:00,281.081,265.031
2024-09-04 11:00:00,281.287,265.036
2024-09-04 12:00:00,279.993,266.254
2024-09-04 13:00:00,279.544,267.048
2024-09-04 14:00:00,273.826,267.863
2024-09-04 15:00:00,273.398,268.659
2024-09-04 16:00:00,274.228,266.656
2024-09-04 17:00:00,274.798,265.484
2024-09-04 18:00:00,281.322,265.489
2024-09-04 19:00:00,280.447,265.102
2024-09-04 20:00:00,279.208,263.494
2024-09-04 21:00:00,276.861,262.698
2024-09-04 22:00:00,276.438,262.699
2024-09-04 23:00:00,278.052,263.082
2024-09-05 00:00:00,280.15,267.922
2024-09-05 01:00:00,275.8,267.993
2024-09-05 02:00:00,276.987,266.125
2024-09-05 03:00:00,274.098,265.31
2024-09-05 04:00:00,275.127,264.802
2024-09-05 05:00:00,273.117,264.35
2024-09-05 06:00:00,281.518,265.115
2024-09-05 07:00:00,281.946,265.142
2024-09-05 08:00:00,280.774,261.944
2024-09-05 09:00:00,279.4,260.744
2024-09-05 10:00:00,275.862,259.936
2024-09-05 11:00:00,271.203,260.74
2024-09-05 12:00:00,269.69,265.493
2024-09-05 13:00:00,267.693,265.686
2024-09-05 14:00:00,270.962,263.989
2024-09-05 15:00:00,271.179,260.017
2024-09-05 16:00:00,272.826,259.959
2024-09-05 17:00:00,273.764,254.304
2024-09-05 18:00:00,275.145,253.424
2024-09-05 19:00:00,279.556,247.417
2024-09-05 20:00:00,281.139,250.128
2024-09-05 21:00:00,280.783,250.157
2024-09-05 22:00:00,281.174,248.237
2024-09-05 23:00:00,278.834,249.85
2024-09-06 00:00:00,273.691,251.062
2024-09-06 01:00:00,276.051,251.475
2024-09-06 02:00:00,275.782,251.845
2024-09-06 03:00:00,277.663,253.011
2024-09-06 04:00:00,278.408,249.324
2024-09-06 05:00:00,280.426,247.046
2024-09-06 06:00:00,282.675,247.842
2024-09-06 07:00:00,281.244,247.34
2024-09-06 08:00:00,281.292,248.463
2024-09-06 09:00:00,280.491,246.373
2024-09-06 10:00:00,279.662,246.783
2024-09-06 11:00:00,279.626,248.046
2024-09-06 12:00:00,279.621,250.839
2024-09-06 13:00:00,279.211,250.893
2024-09-06 14:00:00,279.225,247.84
2024-09-06 15:00:00,280.118,249.162
2024-09-06 16:00:00,280.929,249.851
2024-09-06 17:00:00,280.913,247.908
2024-09-06 18:00:00,279.259,245.805
2024-09-06 19:00:00,278.008,243.751
2024-09-06 20:00:00,276.794,244.823
2024-09-06 21:00:00,277.174,242.704
2024-09-06 22:00:00,277.55,242.269
2024-09-06 23:00:00,277.561,242.669
2024-09-07 00:00:00,277.575,243.939
2024-09-07 01:00:00,277.597,243.633
2024-09-07 02:00:00,278.402,244.854
2024-09-07 03:00:00,278.002,249.719
2024-09-07 04:00:00,277.581,247.497
2024-09-07 05:00:00,275.724,245.837
2024-09-07 06:00:00,276.669,245.841
2024-09-07 07:00:00,276.645,244.113
2024-09-07 08:00:00,276.24,240.21
2024-09-07 09:00:00,276.623,240.168
2024-09-07 10:00:00,276.625,241.742
2024-09-07 11:00:00,276.242,240.184
2024-09-07 12:00:00,275.848,242.624
2024-09-07 13:00:00,275.856,242.803
2024-09-07 14:00:00,277.955,243.368
2024-09-07 15:00:00,278.03,238.612
2024-09-07 16:00:00,278.078,228.634
2024-09-07 17:00:00,278.213,233.426
2024-09-07 18:00:00,277.859,237.421
2024-09-07 19:00:00,277.871,241.027
2024-09-07 20:00:00,278.513,240.494
2024-09-07 21:00:00,276.998,240.023
2024-09-07 22:00:00,277.751,240.456
2024-09-07 23:00:00,278.511,240.485
2024-09-08 00:00:00,278.517,242.441
